robot_id,keyframe_id,timestamp,x,y,z,qx,qy,qz,qw
robot_1,57,1045.12653613,12.3722219467,0.6406994462,-0.2197616994,-0.0102537517,0.0082226498,-0.0216863006,0.9996784329
robot_1,58,1046.226114987,12.8904809952,0.6136882305,-0.2242935747,-0.0086790156,0.0220001042,-0.0329595320,0.9991768599
robot_1,59,1047.325415133,13.3895082474,0.5791984797,-0.2285029441,-0.0187899414,0.0265001245,-0.0416351184,0.9986046553
robot_1,60,1048.524279116,13.9518747330,0.5700050592,-0.2034041733,-0.0342858955,-0.0062422776,-0.0278640054,0.9990040660
robot_1,61,1049.524163007,14.4877777100,0.5819160938,-0.1983996481,-0.0311458148,0.0224812273,0.0379369445,0.9985415936
robot_1,62,1050.723371028,15.0083360672,0.6522257328,-0.2050674558,-0.0257476922,0.0110605834,0.1071468070,0.9938482046
robot_1,63,1051.723309993,15.5469055176,0.7469639778,-0.2091884911,-0.0124260057,0.0176398363,0.1156384125,0.9930570126
robot_1,64,1052.722095012,16.0697078705,0.8731876016,-0.2310469300,-0.0188614316,0.0187716205,0.0757464916,0.9967719316
robot_1,65,1053.721815108,16.5816783905,0.9067564607,-0.2376398593,-0.0169763900,0.0165220443,0.0281745419,0.9993222952
robot_1,66,1054.820883034,17.1726646423,0.9343464971,-0.2436815500,-0.0135712987,0.0255739726,0.0189583879,0.9994010329
robot_1,67,1056.021079062,17.7183456421,0.9507680535,-0.2558053434,-0.0243888628,0.0102521433,0.0234101526,0.9993758202
robot_1,68,1057.219650029,18.3161067963,0.9758478999,-0.2339609414,-0.0115439538,0.0174850635,0.0303426739,0.9993199110
robot_1,69,1058.31950116,18.9563579559,1.0179257393,-0.2374480814,-0.0154086472,0.0109728836,0.0356044509,0.9991869330
robot_1,70,1059.518607138,19.4594039917,1.0316691399,-0.2349193543,-0.0153826494,0.0094386311,0.0069834194,0.9998127222
robot_1,71,1060.518591165,19.9783954620,1.0124642849,-0.2327556163,-0.0127938483,0.0169916619,-0.0033375134,0.9997681975
robot_1,72,1061.717782973,20.5880355835,1.0037598610,-0.2534761727,-0.0211733989,0.0167704485,-0.0000994346,0.9996351600
robot_1,73,1062.717286109,21.1339874268,1.0270167589,-0.2629509866,-0.0149026010,0.0095083369,0.0153920641,0.9997252822
robot_1,74,1064.016386985,21.6957931519,1.0668600798,-0.2552746534,-0.0180209260,0.0079598650,0.0127652837,0.9997244477
robot_1,75,1064.816460132,22.2035064697,1.0969117880,-0.2438331842,-0.0032391592,0.0253840107,0.0718089417,0.9970901012
robot_1,76,1065.815462111,22.7368221283,1.1964602470,-0.2530491352,-0.0005167136,0.0227071736,0.0814610273,0.9964177012
robot_1,77,1066.915030001,23.3197879791,1.2988014221,-0.2654916942,-0.0090717245,0.0289793611,0.0859305710,0.9958382845
robot_1,78,1068.215138196,23.9084110260,1.3938477039,-0.2769364715,-0.0042272937,0.0045944708,0.0848795548,0.9963716865
robot_1,79,1069.225741147,24.5022983551,1.4559527636,-0.2624790967,0.0041323388,0.0087619880,0.0438500606,0.9989911318
robot_1,80,1070.436820982,25.0465774536,1.4933669567,-0.2562021017,0.0032861610,0.0055151992,0.0424414985,0.9990783334
robot_1,81,1071.446073054,25.6483478546,1.5244528055,-0.2458055913,0.0102076009,0.0069516171,0.0420941897,0.9990373254
robot_1,82,1073.059452056,26.4049434662,1.5636175871,-0.2436315566,0.0259948168,0.0214710012,0.0472032167,0.9983161688
robot_1,83,1074.167353153,26.9530754089,1.6083627939,-0.2509472668,0.0190977063,0.0118986527,0.0481885932,0.9985848069
robot_1,84,1075.275303124,27.4765415192,1.6696399450,-0.2608734369,0.0059131961,0.0356820449,0.0466072857,0.9982582927
robot_1,85,1076.281913041,28.0182666779,1.7538025379,-0.2748943567,-0.0146262655,0.0214647688,0.0477111600,0.9985234141
robot_1,86,1077.288295029,28.5326919556,1.8241096735,-0.2660520375,-0.0200485028,0.0035029450,0.0535978712,0.9983551502
robot_1,87,1078.596426963,29.1594810486,1.8549724817,-0.2656307220,-0.0109031294,0.0177437589,0.0530791655,0.9983730912
robot_1,88,1079.702167033,29.7524948120,1.9114010334,-0.2751104534,-0.0116347130,0.0138153890,0.0481744371,0.9986756444
robot_1,89,1080.808192014,30.2840690613,1.9461729527,-0.2682116926,-0.0093097324,0.0213909894,0.0462194979,0.9986588359
robot_1,90,1081.81231904,30.7945156097,1.9994044304,-0.2785218358,-0.0105738584,0.0137696210,0.0484121107,0.9986765385
robot_1,91,1082.917622088,31.3652420044,2.0361583233,-0.2801157236,-0.0129410913,0.0212039202,0.0329446532,0.9991484284
robot_1,92,1084.021987199,31.9044113159,2.0522177219,-0.2887780368,-0.0060610962,0.0111543881,0.0369066037,0.9992380738
robot_1,93,1085.126846074,32.4442977905,2.0862181187,-0.2893479168,0.0052785543,0.0238623824,0.0310991742,0.9992174506
robot_1,94,1086.130452155,32.9694900513,2.1083476543,-0.2915017009,-0.0009683738,0.0122925257,0.0243182741,0.9996282458
robot_1,95,1087.234039067,33.5194473267,2.1106259823,-0.2904274464,-0.0020970576,0.0076754447,-0.0017941077,0.9999667406
robot_1,96,1088.338215111,34.0874328613,2.1024086475,-0.2801081240,-0.0072843805,0.0131187895,0.0152340019,0.9997713566
robot_1,97,1089.843232154,34.8143463135,2.1814405918,-0.2782440484,-0.0101467576,0.0003063678,0.0576733612,0.9982839227
robot_1,98,1090.846325158,35.3501701355,2.2220797539,-0.2704143524,-0.0031220678,0.0200999007,0.0627132282,0.9978243113
robot_1,99,1091.948795079,35.8845443726,2.2809743881,-0.2702241242,-0.0018434683,0.0107023651,0.0492383316,0.9987280369
robot_1,100,1092.951390027,36.3962898254,2.2972290516,-0.2724080682,-0.0035556750,0.0094810799,-0.0059892409,0.9999307990
robot_1,101,1094.054721116,36.9132423401,2.2815692425,-0.2793188989,-0.0022960501,0.0147955632,0.0133264391,0.9997990727
robot_1,102,1095.056166171,37.4692993164,2.3207914829,-0.2715846300,-0.0059176581,0.0129237277,0.0506664440,0.9986144900
robot_1,103,1096.058580159,37.9807891846,2.3686993122,-0.2686856091,-0.0006093768,0.0111602433,0.0615555756,0.9980410933
robot_1,104,1097.060810088,38.4839096069,2.4231064320,-0.2816630304,-0.0027717475,0.0257924404,0.0491748452,0.9984532595
robot_1,105,1097.962587117,39.0046043396,2.4580004215,-0.3052518368,0.0022567289,0.0697034970,0.0422414392,0.9966704249
robot_1,106,1098.66409397,39.2454528809,2.4607014656,-0.3214986324,0.0143498424,-0.0049396860,0.0407609753,0.9990536571
robot_1,107,1099.665815114,39.7644424438,2.4870595932,-0.2877437174,0.0108842785,0.0035317407,0.0332389586,0.9993818998
robot_1,108,1100.76763606,40.3158340454,2.5112848282,-0.2849581242,0.0072060926,0.0149945859,0.0458833613,0.9988082647
robot_1,109,1101.769566058,40.8568611145,2.5669231415,-0.2841167450,0.0181008875,0.0134496698,0.0634073168,0.9977329373
robot_1,110,1102.871055125,41.3780021667,2.6388590336,-0.2957986891,0.0120209605,0.0083343666,0.0947460979,0.9953939915
robot_1,111,1103.973026036,41.9494781494,2.7426664829,-0.2894744873,0.0087705050,0.0164189171,0.0692567155,0.9974251986
robot_1,112,1104.973854064,42.4573249817,2.7864503860,-0.2808167338,0.0083948225,0.0139988773,0.0161264818,0.9997367263
robot_1,113,1106.075960159,42.9817237854,2.7652018070,-0.2816103697,0.0137782041,0.0101286732,-0.0005896181,0.9998536110
robot_1,114,1107.477427004,43.6720581055,2.7431874275,-0.2892440856,0.0137212910,0.0136271575,-0.0035735806,0.9998065829
robot_1,115,1108.378952025,44.2016448975,2.7570633888,-0.2874208093,0.0065489449,0.0204676129,0.0215250291,0.9995373487
robot_1,116,1109.580219029,44.7237243652,2.7863774300,-0.2980622351,0.0013862475,0.0125992009,0.0536524914,0.9984792471
robot_1,117,1110.581176996,45.2347984314,2.8457782269,-0.2945706546,0.0060441629,0.0119041400,0.0552524030,0.9983831644
robot_1,118,1112.083135127,46.0229225159,2.9293949604,-0.2912561595,-0.0036671597,0.0092774117,0.0803803355,0.9967143536
robot_1,119,1113.184741019,46.5934066772,3.0329675674,-0.2857580185,-0.0002093673,0.0122300815,0.1269486994,0.9918338656
robot_1,120,1114.18499112,47.0973968506,3.1824991703,-0.2880676687,-0.0008141223,0.0129332142,0.1215973943,0.9924948812
robot_1,121,1115.386294125,47.6256027222,3.2739248276,-0.2836287320,-0.0034008564,0.0096479850,0.0697301701,0.9975134134
robot_1,122,1116.48768115,48.1306037903,3.3217866421,-0.2792149186,0.0037032145,0.0103795519,0.0658311695,0.9977698922
robot_1,123,1117.388278007,48.6479568481,3.3762912750,-0.2852883935,0.0035029203,0.0177894514,0.0630327165,0.9978467822
robot_1,124,1118.890140056,49.2747230530,3.4323048592,-0.2850572765,0.0192439556,0.0097874803,0.0659558699,0.9975889325
robot_1,125,1119.990487097,49.9295692444,3.5026488304,-0.2812132239,0.0272739250,0.0253384579,0.0613567419,0.9974213839
robot_1,126,1121.091639041,50.4366226196,3.5574414730,-0.2840513587,0.0236108005,0.0071709580,0.0691811740,0.9972988963
robot_1,127,1122.192247151,51.0030174255,3.6080520153,-0.2735517621,0.0370176248,0.0212817714,0.0622559935,0.9971464276
robot_1,128,1123.093451976,51.5091476440,3.6574771404,-0.2904383540,0.0232643206,0.0112609342,0.0614190958,0.9977773428
robot_1,129,1124.193588018,52.0226058960,3.7297577858,-0.2671824694,0.0263920557,0.0189294703,0.0573543534,0.9978254437
robot_1,130,1125.594995021,52.5763053894,3.7434723377,-0.2763715982,0.0208633095,-0.0031205295,-0.0005350139,0.9997773170
robot_1,131,1126.395191192,53.3716239929,3.7300488949,-0.2387331426,0.0432221331,-0.0006747317,-0.0287200101,0.9986523390
robot_1,132,1126.795871972,52.8798255920,3.6334946156,-0.2836023271,0.0478379466,0.0098633487,-0.0386898592,0.9980567694
robot_1,133,1126.995778083,53.7448081970,3.6975896358,-0.2586756647,0.0478463657,0.0128154485,-0.0447028987,0.9977715611
robot_1,134,1128.997231006,54.3945808411,3.6377789974,-0.2496056259,0.0241250526,0.0085254638,0.0059169764,0.9996550679
robot_1,135,1130.098140001,54.9239311218,3.6482262611,-0.2564527988,0.0141587872,0.0077820588,0.0229238346,0.9996066689
robot_1,136,1131.499415158,55.4569892883,3.6546046734,-0.2602595687,0.0000099798,0.0007730051,0.0253014416,0.9996795654
robot_1,137,1132.399942159,55.9589767456,3.6905195713,-0.2324876040,0.0049910448,0.0080847815,0.0279650260,0.9995637536
robot_1,138,1133.398601054,56.4600028992,3.7327542305,-0.2269489765,-0.0040103593,-0.0024452771,0.0574063994,0.9983398318
robot_1,139,1134.194387196,56.9637603760,3.7824907303,-0.2198430151,0.0008487164,0.0117756855,0.0744789466,0.9971526861
robot_1,140,1135.289240121,57.5232200623,3.8523805141,-0.2246970832,0.0025157311,0.0078491056,0.0830414593,0.9965119958
robot_1,141,1136.484665155,58.0997695923,3.9412920475,-0.2228741795,0.0106670642,0.0176728703,0.0910987183,0.9956278801
robot_1,142,1137.58039999,58.6432418823,4.0196809769,-0.2244431973,0.0138859432,0.0108685195,0.0651305020,0.9977209568
robot_1,143,1138.775557994,59.2310104370,4.0936055183,-0.2173287719,0.0060457210,0.0059719170,0.0589086190,0.9982271791
robot_1,144,1139.672649144,59.7271881104,4.1606082916,-0.2137913704,-0.0049748630,0.0165909585,0.0567038469,0.9982407689
robot_1,145,1140.768764018,60.2471771240,4.2057976723,-0.2148091197,-0.0055879224,0.0049081184,0.0489385873,0.9987741113
robot_1,146,1141.765554189,60.8081130981,4.2401490211,-0.2154970914,-0.0060253004,0.0026768881,0.0238661747,0.9996933937
robot_1,147,1142.961914062,61.3985862732,4.2425317764,-0.2300468981,-0.0059770932,0.0304370858,-0.0164661519,0.9993831515
robot_1,148,1143.959939002,61.9025421143,4.2052717209,-0.2176334113,-0.0047459989,0.0147589128,-0.0086312657,0.9998425841
robot_1,149,1145.057137012,62.4072723389,4.2185020447,-0.2149363309,-0.0078597656,0.0036903736,0.0544971898,0.9984761477
robot_1,150,1146.153967141,62.9029998779,4.3097000122,-0.2004694045,-0.0138500137,-0.0084086908,0.1312558949,0.9912161231
robot_1,151,1147.251749991,63.3932113647,4.4791307449,-0.1994017065,-0.0183964036,0.0090053901,0.1964004338,0.9803098440
robot_1,152,1148.250056027,63.5644187927,4.5591406822,-0.2003919184,-0.0122092180,0.0077496031,0.2753744423,0.9612282515
robot_1,153,1148.948811053,63.5672302246,4.5603933334,-0.2001732886,-0.0130623868,0.0075249751,0.3528268337,0.9355672002
