robot_id,keyframe_id,timestamp,x,y,z,qx,qy,qz,qw
robot_0,26,1016.672535851,1.6159195900,0.3743366599,-0.0359256268,0.0250389148,0.0254006591,0.8673534393,0.4964129627
robot_0,27,1017.97127553,1.3567696810,0.5458941460,-0.0521611236,0.0101011759,0.0104377456,0.8262184858,0.5631625652
robot_0,28,1019.071700531,1.2686967850,0.9382367134,-0.0444891304,0.0143093718,0.0251283776,0.7723637819,0.6345218420
robot_0,29,1019.471188534,1.2591094971,0.9382176995,-0.0492851362,0.0143370470,0.0283136684,0.6779156327,0.7344543338
robot_0,30,1019.670900532,1.2600388527,0.9556075335,-0.0397056267,0.0036327527,0.0312993564,0.6092427969,0.7923574448
robot_0,31,1019.971578535,1.2685531378,0.9669294953,-0.0511933416,0.0000778190,0.0314019360,0.4934145808,0.8692272305
robot_0,32,1020.570525532,1.2947282791,0.9767306447,-0.0521919243,-0.0015756930,0.0295912139,0.2500833869,0.9677707553
robot_0,33,1023.97123953,1.7621487379,1.1757714748,-0.0732728913,0.0124683669,0.0219061319,0.1732110232,0.9845621586
robot_0,34,1025.570874804,2.3284213543,1.3044199944,-0.0946435556,0.0244376734,0.0203450378,0.1052294895,0.9939394593
robot_0,35,1026.77067853,2.9089577198,1.3959339857,-0.1122441739,0.0308770984,0.0144306812,0.0546376854,0.9979243875
robot_0,36,1027.770694531,3.4097371101,1.4742352962,-0.1282379329,0.0244981237,0.0110439574,0.0627304018,0.9976686835
robot_0,37,1029.171506536,4.1158037186,1.5651440620,-0.1503374428,0.0234223716,0.0119086634,0.0854623020,0.9959948659
robot_0,38,1030.270839531,4.6612281799,1.7028729916,-0.1560748518,0.0229595937,0.0117589589,0.0913536102,0.9954843521
robot_0,39,1031.270813536,5.1728954315,1.7868225574,-0.1630047411,0.0285244025,0.0124206590,0.0934192911,0.9951406717
robot_0,40,1032.371233536,5.7135424614,1.8931101561,-0.1724070162,0.0301185306,0.0064023808,0.0813435540,0.9962103963
robot_0,41,1033.470893529,6.2159738541,2.0147604942,-0.1627007276,0.0154899657,-0.0076494655,0.0788119510,0.9967398047
robot_0,42,1034.371085536,6.7453894615,2.0728225708,-0.1703930497,0.0193911213,0.0222521480,0.0641344786,0.9975047112
robot_0,43,1035.371071537,7.2471652031,2.1066739559,-0.1812686175,0.0332392491,0.0097816065,0.0271726195,0.9990301132
robot_0,44,1036.671020537,7.9183058739,2.1169488430,-0.2044062316,0.0369746946,0.0109573510,0.0237746499,0.9989732504
robot_0,45,1037.671294535,8.4479646683,2.1919867992,-0.2213309854,0.0310029872,0.0244554095,0.0426233448,0.9983105659
robot_0,46,1038.870855536,9.0212221146,2.2863316536,-0.2344233543,0.0140210632,0.0108521022,0.0613206401,0.9979606271
robot_0,47,1040.071028801,9.5825033188,2.3989834785,-0.2356342971,0.0164612774,0.0086030066,0.0866319910,0.9960672259
robot_0,48,1041.770412532,10.4772987366,2.5111820698,-0.2602703869,0.0276425686,0.0115325013,0.0684518442,0.9972047210
robot_0,49,1042.970649531,11.0323734283,2.6264381409,-0.2528868914,0.0204399079,0.0088740569,0.0474856049,0.9986233711
robot_0,50,1043.970822534,11.5609970093,2.6732926369,-0.2550543547,0.0225296114,0.0067464979,0.0519619398,0.9983720779
robot_0,51,1045.07056253,12.0722370148,2.7753915787,-0.2655918300,0.0207482427,0.0119981086,0.0903209671,0.9956242442
robot_0,52,1046.070990532,12.5819768906,2.8573474884,-0.2833318710,0.0343374424,0.0089305481,0.1177649871,0.9924075007
robot_0,53,1046.970892533,13.0827846527,2.9784457684,-0.2811681628,0.0424489863,0.0172169618,0.1097594574,0.9929020405
robot_0,54,1048.170789801,13.6104345322,3.0868930817,-0.2915185392,0.0436025597,0.0106836483,0.0865499601,0.9952355623
robot_0,55,1049.171010536,14.1343336105,3.1824657917,-0.2860374153,0.0445299000,0.0040722792,0.0820573121,0.9956240058
robot_0,56,1050.370951536,14.6943321228,3.2693650723,-0.3025814891,0.0402070172,0.0105683971,0.0743067488,0.9963685274
robot_0,57,1051.270838802,15.1935596466,3.3703701496,-0.3000619411,0.0426230729,0.0038127680,0.0791639537,0.9959426522
robot_0,58,1052.570276802,15.7586574554,3.4623351097,-0.3087903261,0.0457365252,0.0127494670,0.0770412534,0.9958966970
robot_0,59,1053.470709533,16.2815799713,3.5170803070,-0.3070260584,0.0546207391,0.0116146663,0.0658487007,0.9962658286
robot_0,60,1054.470715532,16.7821502686,3.5961213112,-0.3202024996,0.0520384237,0.0139912274,0.0555520244,0.9970006347
robot_0,61,1055.770734531,17.3832740784,3.6878879070,-0.3178105950,0.0428378694,0.0128073273,0.0982544497,0.9941564202
robot_0,62,1056.670445533,17.9200286865,3.8198368549,-0.3260216415,0.0473584943,0.0067149275,0.1122397110,0.9925292730
robot_0,63,1057.870358531,18.4077720642,3.9396448135,-0.3155663610,0.0466415323,0.0076094908,0.1001623496,0.9938481450
robot_0,64,1058.670769535,18.9019050598,4.0403838158,-0.3344605267,0.0510599799,0.0117188962,0.0866577998,0.9948597550
robot_0,65,1059.670709535,19.4265975952,4.1123218536,-0.3395951688,0.0556329563,0.0201445520,0.0753403753,0.9954009056
robot_0,66,1060.769998529,19.9431972504,4.1868782043,-0.3480730355,0.0553571098,0.0157638770,0.0637157932,0.9963068962
robot_0,67,1061.970056536,20.4991683960,4.2783002853,-0.3529717028,0.0534466542,-0.0004850519,0.0565935634,0.9969655871
robot_0,68,1062.869884535,21.0324077606,4.3608965874,-0.3517980874,0.0467934608,0.0064157536,0.0696412474,0.9964533448
robot_0,69,1064.170423533,21.6517066956,4.4460906982,-0.3596621156,0.0340018570,0.0057204086,0.0492149629,0.9981929064
robot_0,70,1065.370219534,22.2246704102,4.5348019600,-0.3680768013,0.0340677612,-0.0060068178,0.0752190799,0.9965668321
robot_0,71,1066.46972053,22.7165584564,4.6455125809,-0.3660903871,0.0206987858,-0.0005408329,0.0813645795,0.9964693189
robot_0,72,1067.470665806,23.2746562958,4.7454857826,-0.3690153956,0.0198382102,0.0121097639,0.0892157629,0.9957411289
robot_0,73,1068.469747532,23.8304271698,4.8709554672,-0.3729425967,0.0252069999,0.0058112051,0.0895189941,0.9956490993
robot_0,74,1069.770099806,24.4378738403,4.9559340477,-0.3778052032,0.0317533351,0.0233887937,0.0901806802,0.9951443076
robot_0,75,1070.870550537,24.9784126282,5.0612478256,-0.3785770535,0.0369168706,0.0006872935,0.0836419538,0.9958115816
robot_0,76,1071.970505806,25.4951381683,5.1648349762,-0.4023520648,0.0401742682,0.0091005508,0.0816321746,0.9958109260
robot_0,77,1073.269980532,26.0910587311,5.2542376518,-0.3934208155,0.0296843834,0.0073086796,0.0689265579,0.9971532226
robot_0,78,1074.370231537,26.7251815796,5.3411870003,-0.3997991681,0.0275831297,0.0153842308,0.0589934774,0.9977586269
robot_0,79,1075.569888533,27.3378734589,5.4465236664,-0.4176276326,0.0276260860,0.0131842690,0.0591485687,0.9977797270
robot_0,80,1076.67012553,27.8927383423,5.5274930000,-0.4321109951,0.0250373632,0.0115111582,0.0611739084,0.9977466464
robot_0,81,1078.269787533,28.4958724976,5.6169953346,-0.4576650262,0.0229570307,0.0115964543,0.0596368685,0.9978887439
robot_0,82,1079.270052802,29.0099334717,5.6965055466,-0.4358238876,0.0231889635,0.0049169399,0.0690458640,0.9973317981
robot_0,83,1080.269938802,29.5049629211,5.7673120499,-0.4413217902,0.0311965682,0.0036135663,0.0772002116,0.9965208769
robot_0,84,1081.27005253,30.0252914429,5.8519816399,-0.4446397126,0.0313336104,0.0100225015,0.0612516515,0.9975800514
robot_0,85,1082.269793534,30.5278110504,5.9254927635,-0.4491869211,0.0243059676,0.0050985673,0.0481103361,0.9985332489
robot_0,86,1083.270105533,31.0341472626,5.9958157539,-0.4502840936,0.0169688035,0.0096606649,0.0548560210,0.9983033538
robot_0,87,1084.369899534,31.6043510437,6.0684394836,-0.4542700052,0.0196214784,0.0045998544,0.0771795735,0.9968134761
robot_0,88,1085.469404806,32.1379737854,6.1916613579,-0.4529618025,0.0140717728,0.0046902285,0.0902373195,0.9958098531
robot_0,89,1086.769878531,32.6872634888,6.3104076385,-0.4527344704,0.0104819797,0.0060489182,0.1111057699,0.9937348962
robot_0,90,1087.770100534,33.2401962280,6.4495940208,-0.4575890899,0.0166050065,0.0049133240,0.1033828259,0.9944908619
robot_0,91,1088.769838536,33.8036193848,6.5529379845,-0.4479427934,0.0111304307,-0.0012646538,0.0568206646,0.9983215332
robot_0,92,1089.9696688,34.3805770874,6.6122193336,-0.4478580654,0.0175128169,0.0038470263,0.0589737780,0.9980984926
robot_0,93,1091.169708801,34.9878501892,6.7103705406,-0.4619630277,0.0080560381,0.0014002923,0.0606423430,0.9981260896
robot_0,94,1092.369674533,35.5414695740,6.8330483437,-0.4676398337,0.0077806865,0.0040173824,0.0961706415,0.9953263402
robot_0,95,1093.369865801,36.0795211792,6.9346752167,-0.4668316841,0.0103391744,0.0054279282,0.0754693598,0.9970797300
robot_0,96,1094.5693818,36.5968894958,7.0020179749,-0.4952034950,0.0109524392,0.0067158709,0.0527809858,0.9985234737
robot_0,97,1095.469567537,37.1636352539,7.0864830017,-0.4775046110,0.0035102621,0.0040046996,0.0487069041,0.9987989068
robot_0,98,1096.569500801,37.6592597961,7.1561951637,-0.4794984758,0.0027862159,0.0031486028,0.0537694879,0.9985445142
robot_0,99,1097.669966802,38.1757736206,7.2166810036,-0.4821172059,0.0034421671,0.0044154171,0.0563172325,0.9983972311
robot_0,100,1098.66998553,38.6908569336,7.2837710381,-0.4876682162,0.0040863715,0.0095221046,0.0686414093,0.9975875616
robot_0,101,1099.869981805,39.2261238098,7.3869800568,-0.4935668111,0.0101302508,0.0052038743,0.0771180019,0.9969569445
robot_0,102,1100.869507532,39.7582778931,7.4724845886,-0.5012281537,0.0065151877,0.0086406656,0.0789086670,0.9968231320
robot_0,103,1101.769520806,40.2608413696,7.5517849922,-0.4852701128,0.0113828415,0.0004248763,0.0760288984,0.9970405698
robot_0,104,1102.869183535,40.8108634949,7.6483778954,-0.5003337860,0.0108127194,0.0057212487,0.0777128339,0.9969007373
robot_0,105,1103.969640533,41.3003463745,7.7519378662,-0.5131029487,0.0099102166,0.0082428968,0.0937629864,0.9955111146
robot_0,106,1105.169025535,41.8906135559,7.8791947365,-0.5208201408,0.0109765371,0.0071011069,0.0980268121,0.9950978756
robot_0,107,1106.169549805,42.4217071533,8.0048141479,-0.5318128467,0.0120792612,0.0062304195,0.0896948427,0.9958765507
robot_0,108,1107.369456534,42.9933357239,8.1042890549,-0.5287597775,0.0074931048,0.0060231686,0.0811035335,0.9966593385
robot_0,109,1108.569195535,43.5947532654,8.2043142319,-0.5209712982,-0.0010848670,0.0131395431,0.0691016614,0.9975224733
robot_0,110,1109.469254536,44.0866279602,8.2965898514,-0.5294392705,0.0073612337,-0.0022730713,0.0720993429,0.9973676801
robot_0,111,1110.668887536,44.6563491821,8.3860969543,-0.5370749831,0.0011657535,0.0084829498,0.0686101615,0.9976068139
robot_0,112,1111.769088534,45.1922187805,8.4500741959,-0.5420345664,0.0064005381,0.0052587623,0.0500744656,0.9987111092
robot_0,113,1112.769264532,45.7509651184,8.5229187012,-0.5436818004,0.0024414284,0.0125290863,0.0422630981,0.9990249872
robot_0,114,1114.069433807,46.4103927612,8.6428194046,-0.5444189310,-0.0013825455,0.0022534858,0.0943002701,0.9955402613
robot_0,115,1115.668999533,47.2399444580,8.8152284622,-0.5531390309,-0.0009934976,0.0119049074,0.1026405618,0.9946467876
robot_0,116,1116.868853532,47.7708892822,8.9241800308,-0.5508933067,0.0047191274,0.0012346732,0.0702830553,0.9975151420
robot_0,117,1117.869281533,48.2784042358,9.0038871765,-0.5603306890,0.0056741415,0.0062871817,0.0621111989,0.9980332851
robot_0,118,1118.869135804,48.8187370300,9.0849647522,-0.5660769343,0.0055816178,0.0134514449,0.0611142516,0.9980245233
robot_0,119,1119.969515534,49.3719024658,9.1623983383,-0.5809224844,0.0062642577,0.0120720919,0.0697745681,0.9974700809
robot_0,120,1120.869372533,49.8743934631,9.2421531677,-0.5814095140,0.0124027524,-0.0008729559,0.0691677183,0.9975275397
robot_0,121,1121.968747536,50.3785896301,9.3116683960,-0.5824413300,0.0139078200,0.0093823057,0.0693489537,0.9974513650
robot_0,122,1123.069084531,50.9391975403,9.4103193283,-0.5858232975,0.0156302620,0.0025669022,0.0792465955,0.9967291951
robot_0,123,1124.068965531,51.4827766418,9.5026922226,-0.5950877666,0.0104255332,0.0143215647,0.0795362517,0.9966745377
robot_0,124,1125.168488532,52.0039596558,9.5891008377,-0.5988019705,0.0112501001,0.0060113827,0.0742336810,0.9971593022
robot_0,125,1126.268581531,52.5261459351,9.6915626526,-0.6036834717,0.0131172296,-0.0009804387,0.0830694512,0.9964569211
robot_0,126,1127.368771804,53.0603523254,9.7858314514,-0.5987816453,0.0095204804,-0.0002074108,0.0787103102,0.9968520403
robot_0,127,1128.368695533,53.5706214905,9.8666439056,-0.5974742770,0.0183010306,0.0049258755,0.0807301998,0.9965558052
robot_0,128,1129.568289534,54.1054649353,9.9552249908,-0.5991036892,0.0152850207,0.0009853410,0.0781598836,0.9968231916
robot_0,129,1130.569010531,54.6132011414,10.0746574402,-0.5992970467,0.0086507630,0.0017929549,0.0845488682,0.9963801503
robot_0,130,1131.668532533,55.1844139099,10.1709423065,-0.6008523703,0.0105951121,0.0009639932,0.0903455541,0.9958536625
robot_0,131,1132.568903532,55.6776809692,10.2779588699,-0.5952757001,0.0131631950,0.0037910994,0.0770977214,0.9969294071
robot_0,132,1133.46888353,56.1023406982,10.2787837982,-0.6070007086,0.0106844585,0.0082258144,-0.0084085278,0.9998737574
robot_0,133,1134.368970531,56.6286239624,10.3217687607,-0.6168498397,-0.0121803544,0.0207948554,-0.0184557177,0.9995391965
robot_0,134,1135.468745534,57.1527481079,10.3594074249,-0.6333801746,-0.0434422158,0.0127991028,-0.0217388924,0.9987373948
robot_0,135,1136.769045535,57.5391044617,10.3967142105,-0.6426185369,-0.0575446114,-0.0175793450,-0.0984232575,0.9933239222
robot_0,136,1137.968578537,58.0786361694,10.2354669571,-0.6094509363,-0.0383186340,0.0188019872,-0.1447764039,0.9885433316
robot_0,137,1139.168968531,58.6933479309,10.0094881058,-0.6326037049,0.0172089450,-0.0069575165,-0.1341936439,0.9907812476
robot_0,138,1140.368786534,58.9592170715,9.9112348557,-0.6292490959,0.0232209358,0.0127824154,-0.0508019552,0.9983569384
robot_0,139,1140.968732535,58.9878730774,9.9092273712,-0.6277837753,0.0236753486,0.0117021929,0.0263826270,0.9993029833
robot_0,140,1142.368021535,59.2165260315,9.9505987167,-0.6240898371,0.0243311040,0.0227420423,0.1095908210,0.9934186935
robot_0,141,1142.868666531,59.3346900940,9.9736166000,-0.6297510862,0.0194067303,0.0205475837,0.1981069893,0.9797728062
robot_0,142,1143.368691536,59.4513320923,10.0401611328,-0.6494618058,0.0223996639,0.0011925948,0.2837560177,0.9586340785
robot_0,143,1145.068834535,59.9224395752,10.3760833740,-0.6231288314,0.0222833045,0.0048104231,0.3198705316,0.9471869469
robot_0,144,1146.069079529,60.3003997803,10.7129192352,-0.6401545405,0.0090683103,0.0054498473,0.3124733865,0.9498676062
robot_0,145,1146.567908974,60.5235137939,10.8443183899,-0.6325746179,-0.0066139367,0.0032047522,0.2264161855,0.9740028977
robot_0,146,1147.668131972,61.1207542419,11.0886135101,-0.6387287974,-0.0083452044,-0.0224211048,0.1988795251,0.9797319174
robot_0,147,1149.467974975,61.6063613892,11.2668228149,-0.6316131353,-0.0090674972,0.0013276482,0.1368016899,0.9905560613
robot_0,148,1150.668283975,62.1234703064,11.3738126755,-0.6326986551,0.0041734758,0.0002047191,0.0933911651,0.9956207275
robot_0,149,1151.767874971,62.7016334534,11.4463396072,-0.6224203110,0.0156532209,0.0061889500,0.0544182584,0.9983763695
robot_0,150,1152.868322975,63.2566223145,11.5173797607,-0.6296765208,0.0164873991,0.0045154532,0.0432911478,0.9989162683
robot_0,151,1153.968491976,63.7763290405,11.5770854950,-0.6363292336,0.0136987101,0.0043887910,0.0602815077,0.9980777502
robot_0,152,1154.967926247,64.3052062988,11.6568098068,-0.6328806281,0.0105695399,0.0019065127,0.0673710257,0.9976701736
robot_0,153,1156.068342974,64.8265533447,11.7236089706,-0.6320902705,0.0138467355,-0.0002773691,0.0694501698,0.9974892735
robot_0,154,1157.068349972,65.3370361328,11.8238573074,-0.6381740570,0.0101041421,-0.0051177582,0.0733283386,0.9972435236
robot_0,155,1158.067717974,65.8486557007,11.9089546204,-0.6261171699,0.0150002334,0.0016022965,0.0789318308,0.9967658520
robot_0,156,1159.06775797,66.3555374146,12.0028467178,-0.6266292334,0.0135211535,-0.0093575241,0.0860438347,0.9961556196
robot_0,157,1160.067892973,66.8731155396,12.1246328354,-0.6200662255,0.0041046850,-0.0045396597,0.0883853808,0.9960675240
robot_0,158,1161.168337246,67.4052200317,12.2083482742,-0.6078706980,-0.0018285526,-0.0045913495,0.0455917157,0.9989479184
robot_0,159,1162.167827975,67.9324722290,12.2682657242,-0.6074684858,-0.0033857042,0.0126124704,0.0367817357,0.9992380142
robot_0,160,1163.168069977,68.4340896606,12.2950963974,-0.6235575080,0.0016783635,0.0073935511,0.0192551836,0.9997858405
robot_0,161,1164.267680973,68.9511032104,12.2374706268,-0.6271700859,0.0292613879,-0.0053351875,-0.0243278388,0.9992614388
robot_0,162,1165.267781975,69.4674758911,12.2308769226,-0.6184522510,0.0358555168,-0.0064198673,-0.0002213627,0.9993363619
robot_0,163,1166.367503974,70.0219192505,12.2126998901,-0.6302870512,0.0478326231,0.0008860650,0.0327638723,0.9983174801
robot_0,164,1167.367915976,70.5448379517,12.3004598618,-0.6189576387,0.0459772758,-0.0036103786,0.0544696040,0.9974498153
robot_0,165,1168.368443975,71.0455245972,12.4121847153,-0.6149491072,0.0321719758,-0.0000423301,0.1049635559,0.9939555526
